S.no,tld,LE,BL,DP,LP,CCP,IPP,ACR,WBY,TLDs Reg,TLDs Reg32,TLDs Free32,SG,CO,CPC,SDE,Traffic,Valuation,Bids
3526,com,13,527,22,206,18,19,164,2016,1,1,31,260,1,0,10,0,114,1
3527,com,17,155,4,72,3,3,48,2016,1,1,31,0,0,0,0,65,362,1
3528,com,9,668,11,19,10,10,307,2014,2,1,31,10,10,0,0,33,1403,7
3529,com,9,0,0,0,0,0,6,2017,1,1,31,0,0,0,0,9,1017,1
3530,com,17,2,0,0,0,0,60,2001,1,1,31,2900,0,0.03,10,2,2116,1
3531,net,10,93273,72,1064,56,59,159,2004,4,2,30,0,0,0,0,0,179,1
3532,com,6,104,14,18,14,14,16,2016,3,2,30,0,0,0,0,4,1204,1
3533,com,16,0,0,0,0,0,14,2016,1,1,31,110,13,1.79,10,7,882,1
3534,com,16,21,0,0,0,0,12,2015,1,1,31,0,0,0,0,67,649,1
3535,com,23,0,0,0,0,0,2,2017,1,1,31,0,0,0,0,0,837,1
3536,com,26,24,1,2,1,1,7,2016,1,1,31,0,0,0,0,70,446,1
3537,com,6,0,0,0,0,0,7,2015,1,1,31,0,0,0,0,4,0,1
3538,com,4,1,0,0,0,0,27,2002,10,3,29,0,0,0,0,4,1152,16
3539,com,14,0,0,0,0,0,17,2017,2,2,30,0,0,0,0,0,1320,1
3540,com,12,1,1,1,1,1,11,2015,1,1,31,0,0,0,0,0,1036,1
3541,com,10,90064111,61,239811,57,59,4,2017,1,1,31,0,0,0,0,0,520,9
3542,com,9,1,0,0,0,0,8,2008,2,2,30,90,4,0,0,11,2142,1
3543,com,19,0,0,0,0,0,12,2017,1,1,31,0,0,0,0,83,432,2
3544,com,10,0,0,0,0,0,1,2015,1,1,31,0,0,0,0,0,1188,1
3545,com,9,1748,33,59,25,26,58,2001,1,1,31,140,7,0.14,10,0,1282,1
3546,com,15,0,0,0,0,0,2,2016,1,1,31,0,0,0,0,2,832,1
3547,com,14,0,0,0,0,0,6,2016,1,1,31,0,0,0,0,17,1130,1
3548,com,9,1,0,0,0,0,2,2016,1,1,31,0,0,0,0,15,976,1
3549,com,8,14,0,0,0,0,87,2010,5,4,28,480,13,0.39,10,0,0,2
3550,com,7,0,0,0,0,0,9,2007,2,2,30,0,0,0,0,7,0,1
3551,com,9,0,0,0,0,0,40,2006,1,1,31,2400,93,0.12,140,0,830,1
3552,com,7,1834,16,39,8,10,82,2011,1,1,31,33100,0,0.05,170,217,1245,2
3553,com,16,102,4,4,4,4,64,2003,2,2,30,0,0,0,0,0,1020,1
3554,com,10,0,0,0,0,0,9,2016,3,3,29,0,0,0,0,0,0,3
3555,com,10,0,0,0,0,0,21,2017,1,2,30,0,0,0,0,9,1031,1
3556,com,16,2757,39,6376,37,37,124,2008,2,2,30,0,0,0,0,169,1002,2
3557,com,4,0,0,0,0,0,6,2016,3,2,30,0,0,0,0,2,440,3
3558,com,4,2,0,0,0,0,6,2016,2,1,31,0,0,0,0,2,455,3
3559,com,7,9,1,1,1,1,32,2010,1,1,31,0,0,0,0,0,0,3
3560,com,5,0,0,0,0,0,0,2012,2,2,30,0,0,0,0,4,1448,3
3561,com,8,0,0,0,0,0,2,2016,1,1,31,0,0,0,0,9,1068,2
3562,com,9,0,0,0,0,0,1,2012,1,2,30,260,1,0,10,2,1495,1
3563,com,7,0,0,0,0,0,18,2014,3,4,28,20,0,0,0,0,0,1
3564,com,7,0,0,0,0,0,36,2014,1,1,31,22200,1,1.01,390,0,0,1
3565,com,21,0,0,0,0,0,19,2011,1,1,31,1900,46,0.54,10,0,0,2
3566,com,13,0,0,0,0,0,2,2018,2,2,30,0,0,0,0,0,0,1
3567,com,11,0,0,0,0,0,47,2002,25,13,19,14800,5,0.72,40,0,0,15
3568,com,18,1,0,0,0,0,19,2009,3,3,29,0,0,0,0,0,0,2
3569,com,13,0,0,0,0,0,12,2007,5,5,27,0,0,0,0,0,0,4
3570,com,8,0,0,0,0,0,54,2006,7,7,25,590,1,0,20,7,2236,1
3571,com,4,1,0,0,0,0,8,2008,2,1,31,0,0,0,0,65,501,1
3572,com,11,6,0,0,0,0,18,2009,1,1,31,0,0,0,0,13,807,2
3573,com,8,7,1,1,1,1,15,2016,1,1,31,0,0,0,0,106,690,2
3574,com,19,25,2,6,4,2,60,2017,1,1,31,0,0,0,0,0,0,1
3575,com,10,0,0,0,0,0,1,2013,2,2,30,0,0,0,0,4,1362,1
3576,com,4,12,1,1,1,1,52,2002,19,8,24,0,0,0,0,7,3677,14
3577,org,11,788,30,63,24,25,164,2011,3,3,29,0,0,0,0,60,783,1
3578,com,9,0,0,0,0,0,1,2016,1,1,31,0,0,0,0,5,0,1
3579,com,10,8,0,0,0,0,8,2015,1,1,31,2900,62,3.97,40,61,581,1
3580,net,16,1194,0,0,0,0,6,2016,3,2,30,5400,5,0.11,0,85,229,1
3581,com,8,4,0,0,0,0,16,2012,1,1,31,0,0,0,0,11,756,1
3582,com,4,0,0,0,0,0,36,2002,3,3,29,0,0,0,0,4,2239,6
3583,org,10,373,12,23,11,11,53,2011,1,1,31,0,0,0,0,61,565,1
3584,com,15,1,0,0,0,0,2,2015,1,1,31,0,0,0,0,9,512,1
3585,net,8,1259,52,207,54,56,211,2002,9,7,25,27100,1,4.24,260,0,541,6
3586,net,8,0,0,0,0,0,32,2012,4,4,28,0,0,0,0,13,145,1
3587,com,11,6,1,5,1,1,1,2016,1,1,31,0,0,0,0,7,0,1
3588,com,8,0,0,0,0,0,7,2016,1,1,31,0,0,0,0,30,0,2
3589,com,6,0,0,0,0,0,1,2017,2,1,31,0,0,0,0,0,0,1
3590,net,10,155,0,0,0,0,2,2017,9,5,27,3600,0,0,20,70,1044,1
3591,com,19,0,0,0,0,0,10,2008,4,4,28,1000,47,11.47,50,7,2938,1
3592,com,25,68,4,307,3,3,30,2014,1,1,31,0,0,0,0,0,448,1
3593,com,20,3453,72,2635,65,67,166,2011,2,2,30,720,1,2.03,10,0,924,11
3594,com,10,33178,4,5,2,4,8,2014,1,1,31,0,0,0,0,74,1334,1
3595,com,11,23346,37,4180,29,34,112,2008,1,1,31,20,0,0,0,0,459,7
3596,com,12,0,0,0,0,0,1,2017,1,2,30,3600,21,1.51,50,2,408,1
3597,com,4,1,0,0,0,0,64,2002,7,5,27,0,0,0,0,4,1473,6
3598,com,4,10579,29,842,30,31,124,2005,3,2,30,0,0,0,0,33,821,6
3599,net,6,0,0,0,0,0,18,2001,67,23,9,165000,1,1.28,2900,0,0,2
3600,com,13,259,0,0,0,0,20,2016,1,1,31,0,0,0,0,72,653,1
3601,com,15,296,29,160,27,28,33,2015,1,1,31,6600,36,0.62,110,174,505,2
3602,com,4,3534,1,1,1,1,8,2016,1,1,31,0,0,0,0,2,519,3
3603,org,3,13,2,2,2,2,104,2000,168,32,0,0,0,0,0,0,7828,30
3604,com,6,20,4,12,3,3,24,2011,3,2,30,0,0,0,0,11,1252,58
3605,com,6,0,0,0,0,0,2,2016,1,1,31,0,0,0,0,0,0,2
3606,com,5,0,2,3,2,2,6,2016,1,2,30,0,0,0,0,9,864,3
3607,com,7,1,0,0,0,0,0,2016,1,1,31,0,0,0,0,11,801,2
3608,com,8,0,0,0,0,0,2,2016,1,1,31,0,0,0,0,9,547,2
3609,com,8,0,0,0,0,0,2,2016,1,1,31,0,0,0,0,2,458,2
3610,com,8,0,0,0,0,0,21,2016,1,1,31,0,0,0,0,7,1187,2
3611,com,17,14,0,0,0,0,30,2009,1,1,31,0,0,0,0,13,635,2
3612,com,5,1,1,1,1,1,26,2008,5,4,28,480,0,0,70,0,0,1
3613,com,4,1,0,0,0,0,8,2002,8,6,26,1000000,4,1.91,14800,0,0,6
3614,com,6,1,0,0,0,0,55,2001,2,2,30,30,13,0,0,6,0,1
3615,com,9,0,0,0,0,0,19,1999,1,1,31,0,0,0,0,0,0,3
3616,com,8,1,0,0,0,0,9,2006,1,1,31,0,0,0,0,0,0,6
3617,com,8,0,0,0,0,0,38,2003,2,2,30,1300,10,0.24,10,0,0,1
3618,com,16,0,0,0,0,0,17,2013,1,1,31,0,0,0,0,0,0,1
3619,com,10,0,0,0,0,0,8,2001,8,6,26,1600,88,1.13,10,2,0,23
3620,com,10,0,0,0,0,0,39,2001,10,7,25,0,0,0,0,0,1946,1
3621,com,13,0,0,0,0,0,16,2017,1,1,31,0,0,0,0,0,807,1
3622,com,5,0,0,0,0,0,47,2002,3,3,29,0,0,0,0,7,1336,1
3623,net,9,34,1,1,1,1,112,1997,77,29,3,3600,5,0.94,40,4,2211,1
3624,com,12,22,0,0,0,0,57,2005,14,14,18,90500,11,0.61,4400,0,4540,1
3625,org,14,639,60,112,53,57,57,2012,1,1,31,0,0,0,0,0,562,19
3626,com,9,13,0,0,0,0,23,2016,1,1,31,0,0,0,0,4,0,1
3627,com,9,2,1,1,1,1,244,1998,16,10,22,1300,24,0.77,320,0,0,1
3628,com,4,0,0,0,0,0,20,2002,17,4,28,0,0,0,0,4,1520,19
3629,com,6,2234,4,62,4,4,54,2007,2,1,31,0,0,0,0,146,728,2
3630,com,6,0,0,0,0,0,10,2010,2,3,29,0,0,0,0,9,1476,1
3631,com,6,0,0,0,0,0,15,2016,1,1,31,246000,3,0.1,2900,4,1299,1
3632,com,12,5,0,0,0,0,21,2017,1,1,31,0,0,0,0,0,1027,1
3633,com,10,8,0,0,0,0,14,2007,1,1,31,3600,16,0.62,90,4,1659,2
3634,com,9,20,6,7,5,5,95,2010,3,5,27,0,0,0,0,0,1417,1
3635,com,6,0,0,0,0,0,0,2016,1,1,31,0,0,0,0,57,0,3
3636,com,10,4,0,0,0,0,14,2013,1,1,31,0,0,0,0,0,648,1
3637,com,11,0,0,0,0,0,20,2011,1,1,31,210,56,1.27,10,0,0,1
3638,com,11,4,0,0,0,0,1,2015,1,1,31,0,0,0,0,72,412,1
3639,com,9,0,0,0,0,0,2,2012,2,2,30,30,32,0,0,0,1204,1
3640,com,4,0,0,0,0,0,9,2002,9,5,27,0,0,0,0,0,1299,16
3641,com,11,707,5,18,5,5,205,2017,1,1,31,0,0,0,0,3083,1132,2
3642,com,10,128,2,5,2,2,37,2012,1,1,31,50,27,5.39,0,65,1099,1
3643,com,6,0,0,0,0,0,36,1999,4,3,29,40,23,0,0,13,2099,1
3644,com,11,2654,67,331,70,73,167,2004,1,1,31,0,0,0,0,0,566,3
3645,com,10,0,0,0,0,0,17,2008,1,1,31,30,2,0,0,4,954,1
3646,com,13,0,0,0,0,0,41,2015,1,1,31,590,10,0.69,10,13,1246,2
3647,com,10,33,10,21,10,10,81,2006,2,2,30,0,0,0,0,4,1445,1
3648,com,6,0,0,0,0,0,16,2013,1,1,31,0,0,0,0,9,652,1
3649,com,30,0,0,0,0,0,20,2011,1,1,31,0,0,0,0,4,175,1
3650,com,10,18,0,0,0,0,6,2016,1,2,30,0,0,0,0,0,304,1
3651,com,11,50,3,5,3,3,25,2006,3,3,29,390,2,0,10,13,2226,1
3652,com,13,400,0,0,0,0,2,2017,1,1,31,0,0,0,0,165,237,1
3653,com,4,1,0,0,0,0,10,2007,3,1,31,0,0,0,0,0,410,4
3654,com,16,30,1,10,1,1,75,2012,1,1,31,30,44,1.62,0,13,957,2
3655,com,14,22379,70,7809,62,63,1057,2000,3,3,29,170,3,0.03,10,0,813,1
3656,com,6,0,0,0,0,0,0,2016,1,1,31,0,0,0,0,85,0,3
3657,com,7,11319,95,359,79,83,224,2005,1,1,31,320,59,0.56,10,1230,1221,33
3658,com,6,14259,2,4,2,2,17,2013,1,1,31,0,0,0,0,0,1275,3
3659,com,4,0,0,0,0,0,8,2016,1,2,30,0,0,0,0,9,379,3
3660,com,4,0,1,1,1,1,4,2016,3,1,31,0,0,0,0,2,481,3
3661,com,4,1,1,1,1,1,6,2016,1,1,31,0,0,0,0,2,616,3
3662,com,6,2,1,1,1,1,18,2016,2,2,30,0,0,0,0,7,0,2
3663,com,6,26,0,0,0,0,12,2016,1,1,31,0,0,0,0,7,0,2
3664,com,6,0,0,0,0,0,1,2016,1,1,31,0,0,0,0,0,0,2
3665,com,8,0,0,0,0,0,0,2016,1,1,31,0,0,0,0,3,0,3
3666,com,8,262,0,0,0,0,1,2016,1,1,31,0,0,0,0,2,0,2
3667,com,7,0,0,0,0,0,10,2011,2,2,30,10,0,0,10,0,0,2
3668,com,14,0,0,0,0,0,10,2009,2,2,30,0,0,0,0,0,0,1
3669,com,8,0,0,0,0,0,16,2008,9,7,25,10,0,0,0,11,0,3
3670,com,5,1,1,1,1,1,25,2006,4,4,28,50,33,0.05,0,0,1606,3
3671,com,18,0,0,0,0,0,9,2007,2,2,30,0,0,0,0,5,0,1
3672,com,8,1,0,0,0,0,15,2017,1,1,31,0,0,0,0,106,377,1
3673,com,4,10,0,0,0,0,51,2005,1,1,31,0,0,0,0,0,589,4
3674,com,4,0,0,0,0,0,10,2007,4,2,30,0,0,0,0,0,666,4
3675,com,19,0,0,0,0,0,19,2017,1,1,31,0,0,0,0,25,618,1
3676,com,10,28634,13,2435,11,11,64,2011,1,1,31,0,0,0,0,7,460,1
3677,com,12,430,45,210,28,30,341,2003,1,1,31,0,0,0,0,4,731,13
3678,com,11,4222,8,23,7,7,23,2004,1,1,31,0,0,0,0,2,1188,1
3679,com,6,8,6,6,4,4,34,2013,1,1,31,0,0,0,0,74,1161,1
3680,com,14,1,0,0,0,0,9,2011,1,1,31,0,0,0,0,70,1064,1
3681,com,10,0,0,0,0,0,0,2016,2,2,30,0,0,0,0,0,1228,1
3682,com,14,4422,209,552,189,198,255,2010,1,1,31,140,0,0,10,0,1033,1
3683,com,7,2,0,0,0,0,1,2017,1,1,31,0,0,0,0,0,0,3
3684,com,13,0,0,0,0,0,14,2013,2,2,30,0,0,0,0,0,0,1
3685,com,6,0,0,0,0,0,1,2017,1,1,31,0,0,0,0,96,0,2
3686,com,10,376,0,0,0,0,13,2016,1,1,31,0,0,0,0,4,633,1
3687,com,10,0,0,0,0,0,3,2017,1,2,30,0,0,0,0,2,747,1
3688,com,8,2,0,0,0,0,37,2013,1,1,31,260,9,4.21,10,9,1028,1
3689,com,15,2920,64,206,60,64,279,2009,1,1,31,10,0,0,0,1334,956,1
3690,com,7,1443,16,23,7,8,76,2010,1,1,31,0,0,0,0,13,1442,1
3691,com,21,7526,174,710,139,157,373,2004,2,2,30,10,6,0,0,0,1420,1
3692,com,9,0,0,0,0,0,1,2016,1,1,31,0,0,0,0,4,1070,1
3693,com,14,113,1,2,1,1,89,2001,5,4,28,390,11,0.84,10,7,3090,1
3694,com,11,5,0,0,0,0,69,1998,2,2,30,170,4,0.1,10,9,1981,1
3695,com,26,1112,16,62,16,17,64,2007,1,1,31,0,0,0,0,70,176,1
3696,com,6,0,0,0,0,0,6,2013,2,2,30,0,0,0,0,7,624,1
3697,org,10,0,0,0,0,0,16,2006,11,8,24,480,14,3.57,10,0,1316,1
3698,com,9,0,0,0,0,0,0,2016,1,1,31,0,0,0,0,4,0,1
3699,com,4,12,1,1,1,1,45,2005,10,7,25,0,0,0,0,0,1838,9
3700,com,17,5,1,1,1,1,26,2017,1,1,31,50,9,0,0,11,402,2
3701,com,23,0,0,0,0,0,7,2009,1,1,31,0,0,0,0,7,368,1
3702,com,4,1,1,1,1,1,35,2002,9,6,26,0,0,0,0,2,2310,12
3703,com,8,63,0,0,0,0,1,2017,1,1,31,0,0,0,0,70,543,1
3704,com,8,222,11,14,11,11,200,2002,1,1,31,10,0,0,0,70,1189,1
3705,com,4,220,4,4,3,3,18,2016,2,2,30,0,0,0,0,7,567,3
3706,com,4,0,0,0,0,0,5,2016,2,1,31,0,0,0,0,0,460,3
3707,com,4,0,0,0,0,0,44,2002,8,4,28,0,0,0,0,9,1397,28
3708,com,7,1,1,9,1,1,4,2016,1,1,31,0,0,0,0,4,1226,2
3709,com,4,22,0,0,0,0,45,2002,4,3,29,0,0,0,0,0,0,1
3710,com,9,9,1,1,1,1,126,2015,13,13,19,2900,10,4.07,10,0,0,4
3711,com,5,20,1,1,0,1,92,1997,12,9,23,14800,1,2.2,140,0,0,4
3712,com,10,0,0,0,0,0,26,2006,3,3,29,2900,12,1.3,40,0,0,8
3713,com,4,0,0,0,0,0,28,2006,3,3,29,0,0,0,0,0,0,1
3714,com,4,2,0,0,0,0,91,2004,2,2,30,0,0,0,0,0,0,1
3715,com,3,0,0,0,0,0,30,2003,14,9,23,0,0,0,0,0,0,1
3716,com,4,1,0,0,0,0,47,2006,4,3,29,0,0,0,0,0,0,1
3717,net,3,4,1,1,1,1,24,2000,40,20,12,0,0,0,0,0,0,1
3718,net,3,4,1,1,1,1,37,2000,41,24,8,0,0,0,0,0,0,1
3719,com,10,1,0,0,0,0,20,2010,8,7,25,0,0,0,0,0,0,9
3720,com,11,0,0,0,0,0,21,2010,1,1,31,0,0,0,0,0,0,2
3721,com,14,2,0,0,0,0,47,2009,1,1,31,1000,25,0.69,30,0,0,7
3722,com,6,1,0,0,0,0,9,2010,1,1,31,0,0,0,0,0,0,3
3723,com,11,0,0,0,0,0,93,2007,12,7,25,90500,5,0.28,170,0,0,7
3724,com,9,395,13,15,13,13,24,2018,3,3,29,0,0,0,0,0,0,1
3725,com,11,0,0,0,0,0,10,2018,1,1,31,0,0,0,0,0,0,1
3726,com,4,0,0,0,0,0,75,2006,5,4,28,0,0,0,0,0,0,2
3727,com,17,0,0,0,0,0,3,2017,1,1,31,10,2,0,0,189,514,2
3728,com,13,459,7,7,3,3,217,2004,2,2,30,3600,48,1.49,10,0,342,1
3729,com,5,26,0,0,0,0,9,2015,1,1,31,0,0,0,0,7,989,4
3730,com,13,0,0,0,0,0,19,2003,17,13,19,49500,6,0.41,5400,17,2329,1
3731,com,17,907,4,4,4,4,96,2013,1,1,31,10,0,0,0,0,856,1
3732,com,13,2655,118,356,96,103,42,2015,1,1,31,74000,0,2.58,720,398,1523,2
3733,com,8,0,0,0,0,0,12,2006,9,8,24,0,0,0,0,11,3923,6
3734,com,18,364,18,98,10,14,44,2012,1,1,31,0,0,0,0,4,795,1
3735,com,6,10,0,0,0,0,70,2010,7,6,26,0,0,0,0,0,0,1
3736,com,11,0,0,0,0,0,2,2017,1,1,31,0,0,0,0,2,707,1
3737,com,9,22,0,0,0,0,14,2017,1,1,31,0,0,0,0,135,584,1
3738,com,11,0,0,0,0,0,2,2017,1,1,31,0,0,0,0,7,862,1
3739,com,4,2,0,0,0,0,24,2002,10,6,26,0,0,0,0,2,2213,22
3740,com,5,2922,3,21,3,3,133,2016,1,2,30,0,0,0,0,4,322,1
3741,com,6,19,2,3,2,2,19,2010,2,2,30,0,0,0,0,60,1420,1
3742,com,8,66,1,2,2,2,50,2014,1,1,31,0,0,0,0,16933,1238,2
3743,com,17,34,0,0,0,0,11,2017,1,1,31,0,0,0,0,17,871,1
3744,com,6,1,0,0,0,0,1,2013,1,1,31,0,0,0,0,14,693,1
3745,com,6,0,0,0,0,0,13,2017,2,1,31,0,0,0,0,102,1067,1
3746,com,14,2,0,0,0,0,15,2010,1,1,31,10,0,0,0,9,947,1
3747,com,12,0,0,0,0,0,1,2015,1,1,31,0,0,0,0,9,355,1
3748,com,20,178,3,7,3,3,56,2012,5,5,27,0,0,0,0,33,1125,1
3749,com,18,3,0,0,0,0,50,2009,2,2,30,1000,25,7.14,10,46,1141,1
3750,com,14,0,0,0,0,0,7,2016,2,2,30,0,0,0,0,9,1485,1
3751,com,18,0,0,0,0,0,9,2013,1,1,31,0,0,0,0,4,458,1
3752,com,7,649,53,65,50,50,36,2015,1,1,31,0,0,0,0,4295,1050,1
3753,com,15,0,0,0,0,0,17,2014,2,2,30,0,0,0,0,0,1323,1
3754,org,11,12805,127,828,109,112,209,2009,1,1,31,90,16,0.05,0,20,363,1
3755,com,17,0,0,0,0,0,14,1999,2,2,30,6600,33,2.35,10,11,2789,4
3756,com,9,0,0,0,0,0,7,2017,1,1,31,30,0,0,0,195,1220,1
3757,com,6,0,0,0,0,0,8,2013,2,2,30,0,0,0,0,2,706,38
3758,com,4,1,0,0,0,0,84,1996,9,7,25,0,0,0,0,26,2085,7
3759,com,13,2,0,0,0,0,12,2017,1,1,31,0,0,0,0,9,443,1
3760,com,6,0,0,0,0,0,5,2012,2,1,31,0,0,0,0,4,686,1
3761,org,14,0,0,0,0,0,17,2016,3,3,29,140,0,0,10,11,737,1
3762,com,5,1,0,0,0,0,9,2017,2,2,30,0,0,0,0,67,338,1
3763,com,12,619,27,378,13,14,104,2015,2,2,30,720,7,0.4,10,54,1507,1
3764,com,16,964,45,67,37,39,236,2003,1,1,31,10,8,0.24,0,0,851,8
3765,com,18,1209,36,76,36,38,225,1998,13,9,23,320,8,1.57,10,0,4771,7
3766,com,4,15,5,13,4,4,4,2016,3,2,30,0,0,0,0,4,517,3
3767,com,4,2,0,0,0,0,5,2016,2,1,31,0,0,0,0,13,440,3
3768,com,6,9,0,0,0,0,1,2016,1,1,31,0,0,0,0,78,0,2
3769,com,6,0,0,0,0,0,18,2016,1,1,31,0,0,0,0,4,0,2
3770,com,6,4134,691,5492,45,685,18,2014,2,2,30,0,0,0,0,81,0,3
3771,com,6,40,1,1,1,1,13,2016,5,4,28,0,0,0,0,61,1460,2
3772,com,7,0,0,0,0,0,6,2016,1,1,31,0,0,0,0,7,0,2
3773,com,6,15,1,4,1,1,19,2014,1,1,31,0,0,0,0,266,715,3
3774,com,6,0,0,0,0,0,13,2014,1,1,31,0,0,0,0,19,1040,3
3775,com,18,32,10,11,8,10,114,2012,1,1,31,590,20,2.13,0,0,0,1
3776,com,4,0,0,0,0,0,20,2005,5,4,28,40,0,0,0,0,0,3
3777,net,5,32,2,8,2,1,12,2012,37,24,8,3600,1,0.02,70,0,0,2
3778,org,5,0,1,24,0,0,63,2001,73,27,5,90500,4,0.05,1600,0,0,3
3779,com,17,0,0,0,0,0,33,2010,6,5,27,2900,45,0.22,10,7,2221,1
3780,com,13,1,0,0,0,0,11,2010,2,2,30,50,28,0.65,10,2,0,1
3781,com,12,0,0,0,0,0,20,2001,3,3,29,9900,21,6.89,140,0,0,2
3782,net,6,7,1,1,1,1,40,2002,129,31,1,165000,1,0.7,9900,0,0,1
3783,com,12,67179,14,1397,12,12,6,2017,1,1,31,0,0,0,0,22,953,1
3784,com,10,0,0,0,0,0,1,2016,1,1,31,40,5,0,0,7,1212,1
3785,com,8,1,1,1,1,1,29,2011,1,1,31,0,0,0,0,70,1240,1
3786,org,6,14186,102,4283,85,93,182,2006,3,3,29,27100,2,0.05,8100,0,695,1
3787,com,13,0,0,0,0,0,6,2015,1,1,31,0,0,0,0,163,421,1
3788,com,14,0,0,0,0,0,1,2017,1,1,31,0,0,0,0,154,0,1
3789,com,4,1,0,0,0,0,12,2007,2,1,31,0,0,0,0,0,344,4
3790,com,9,0,0,0,0,0,9,2013,1,1,31,0,0,0,0,0,1161,4
3791,com,11,3568,7,159,7,7,47,2008,1,1,31,0,0,0,0,0,1143,1
3792,com,10,7608,20,49,10,12,203,2009,2,2,30,0,0,0,0,70,1471,1
3793,com,13,834,54,215,53,52,205,2014,1,1,31,1300,3,0.8,40,0,0,5
3794,com,10,2,1,1,1,1,18,2011,3,2,30,2400,18,0.46,10,13,1892,1
3795,com,9,0,0,0,0,0,5,2016,2,2,30,0,0,0,0,4,0,1
3796,com,14,0,0,0,0,0,1,2016,1,1,31,390,35,0.96,10,4,1243,1
3797,com,6,0,0,0,0,0,8,2013,2,2,30,0,0,0,0,4,594,35
3798,com,6,0,0,0,0,0,14,2013,4,3,29,0,0,0,0,0,1034,6
3799,org,10,2784,22,58,21,22,220,2017,9,7,25,33100,2,0.1,480,9,1016,1
3800,com,14,27,7,10,80,8,30,2014,2,2,30,2900,14,1.79,20,0,0,2
3801,com,7,1,0,0,0,0,12,2014,1,1,31,390,3,0.64,20,0,0,4
3802,com,20,0,0,0,0,0,5,2005,2,2,30,50,2,0,0,0,0,1
3803,com,16,1,0,0,0,0,110,2014,1,1,31,12100,9,0.46,70,0,0,1
3804,com,16,0,0,0,0,0,14,2010,1,1,31,10,84,0.23,0,0,0,1
3805,com,14,0,0,0,0,0,9,2011,0,1,31,40,95,3.73,0,0,0,1
3806,com,13,0,0,0,0,0,13,2005,4,4,28,8100,3,2.05,40,0,0,1
3807,com,14,0,0,0,0,0,12,2006,0,1,31,390,32,0.75,10,0,0,1
3808,com,14,0,0,0,0,0,18,2014,20,11,21,74000,87,0.82,590,0,0,2
3809,com,14,0,0,0,0,0,11,2014,2,2,30,0,0,0,0,0,0,4
3810,com,7,0,0,0,0,0,1,2013,5,4,28,0,0,0,0,0,0,1
3811,com,14,0,0,0,0,0,11,2005,7,6,26,0,0,0,0,0,0,1
3812,com,14,0,0,0,0,0,43,2009,2,2,30,0,0,0,0,0,0,1
3813,com,11,0,0,0,0,0,7,2011,0,0,32,110,1,0,10,0,0,1
3814,com,14,0,0,0,0,0,53,2006,1,1,31,210,4,0,10,0,0,1
3815,com,12,1107,0,0,0,0,14,2011,5,5,27,0,0,0,0,0,0,1
3816,com,16,0,0,0,0,0,10,2006,1,1,31,0,0,0,0,0,0,2
3817,com,21,0,0,0,0,0,9,2007,1,1,31,0,0,0,0,0,0,1
3818,com,15,0,0,0,0,0,9,2006,1,1,31,50,6,0,0,0,0,1
3819,com,8,0,0,0,0,0,106,2017,2,3,29,0,0,0,0,0,0,1
3820,com,12,963,48,131,53,49,384,2002,16,10,22,880,0,0,10,0,0,2
3821,com,11,46,3,6,3,3,79,1999,4,4,28,0,0,0,0,0,0,2
3822,com,4,0,1,1,0,1,17,2017,5,2,30,0,0,0,0,0,0,1
3823,net,4,0,0,0,0,0,10,2005,18,14,18,1000,0,0,50,0,0,7
3824,com,10,0,0,0,0,0,40,2016,1,1,31,10,100,0.1,0,0,0,3
3825,com,11,119,6,30,2,6,91,2001,37,17,15,40500,0,1.36,390,0,0,4
3826,com,7,0,0,0,0,0,6,2016,2,1,31,0,0,0,0,0,0,8
3827,com,8,0,0,0,0,0,17,2005,2,2,30,0,0,0,0,0,0,1
3828,com,12,10690,0,0,0,0,21,2016,1,1,31,50,12,0,0,0,0,1
3829,com,10,1,0,0,0,0,66,2000,4,4,28,0,0,0,0,0,0,2
3830,com,9,0,0,0,0,0,13,2000,4,4,28,0,0,0,0,0,0,2
3831,com,9,62,14,30,0,13,160,2000,1,1,31,2240000,8,0.41,49500,0,0,2
3832,com,5,0,0,0,0,0,28,2008,7,7,25,33100,0,0.18,590,0,0,4
3833,com,6,0,0,0,0,0,99,2011,6,2,30,165000,11,0.01,1000,0,0,1
3834,com,6,0,0,0,0,0,40,2014,1,1,31,0,0,0,0,0,0,2
3835,com,7,0,0,0,0,0,31,2014,1,1,31,0,0,0,0,0,0,2
3836,com,5,0,0,0,0,0,34,2014,2,2,30,0,0,0,0,0,0,1
3837,com,9,3,1,1,0,1,37,2011,1,1,31,0,0,0,0,0,0,1
3838,com,12,11,1,1,0,1,21,2005,1,1,31,140,65,2.53,10,0,0,1
3839,net,13,930,12,12,0,2,42,2013,5,5,27,20,2,0,0,0,0,1
3840,net,16,3,0,0,0,0,103,1999,2,2,30,70,48,1.33,0,0,0,5
3841,com,21,38,4,5,0,3,36,2005,3,3,29,10,0,0,0,0,0,1
3842,com,10,0,0,0,0,0,61,2016,1,1,31,0,0,0,0,0,0,1
3843,com,12,0,0,0,0,0,34,2016,3,2,30,0,0,0,0,0,0,4
3844,com,7,16415,18,89,13,11,226,2006,68,25,7,550000,0,0.09,33100,0,0,2
3845,com,8,8916,31,99,32,30,164,2005,12,11,21,37200000,5,0.05,550000,0,0,1
3846,com,8,0,0,0,0,0,6,2007,1,1,31,70,43,0.85,0,0,0,2
3847,com,19,1368,40,79,18,42,23,2015,1,1,31,60500,36,0.48,3600,0,0,1
